team,year,class,status,gender
Quince Orchard,2016,4AW,RU,Boys
Quince Orchard,2017,4AW,RU,Boys
Quince Orchard,2019,4AW,SF,Boys
Quince Orchard,1993,4A,QF,Boys
Quince Orchard,2005,4AW,RR,Boys
Quince Orchard,2006,4AW,RR,Boys
Quince Orchard,2008,4AW,RR,Boys
Quince Orchard,2009,3AW,RR,Boys
Quince Orchard,2010,3AW,RR,Boys
Quince Orchard,2013,4AW,RR,Boys
Quince Orchard,2014,4AW,RR,Boys
Quince Orchard,2015,4AW,RR,Boys
Quince Orchard,2004,4AW,RS,Boys
Quince Orchard,2023,4AW,RR2,Boys
Randallstown,1984,AA,CH,Boys
Randallstown,1990,4A,CH,Boys
Randallstown,1979,AA,RU,Boys
Randallstown,1980,AA,RU,Boys
Randallstown,1975,A,SF,Boys
Randallstown,1976,A,SF,Boys
Randallstown,1988,4A,SF,Boys
Randallstown,1989,4A,SF,Boys
Randallstown,1998,2A,SF,Boys
Randallstown,1999,3A,SF,Boys
Randallstown,2003,3AN,SF,Boys
Randallstown,1994,3A,QF,Boys
Randallstown,1995,3A,QF,Boys
Randallstown,1997,2A,QF,Boys
Randallstown,2000,3A,QF,Boys
Randallstown,2001,3A,QF,Boys
Randallstown,2019,1AS,QF,Boys
Randallstown,2004,3AN,RR,Boys
Randallstown,2013,2AN,RS,Boys
Randallstown,2016,2AN,RS,Boys
Randallstown,2023,2A/1AE,RR2,Boys
Reservoir,2015,3AE,SF,Boys
Reservoir,2013,3AE,RR,Boys
Reservoir,2012,3AE,RS,Boys
Reservoir,2014,3AE,RS,Boys
Reservoir,2023,4A/3AE,RR2,Boys
Reservoir,2021,4A/3AW,RR1,Boys
Reservoir,2022,4A/3AW,RR1,Boys
Colonel Richardson,2021,1AE,QF,Boys
Colonel Richardson,2004,1AE,RS,Boys
Colonel Richardson,2017,1AE,RS,Boys
Colonel Richardson,2018,1AE,RS,Boys
Colonel Richardson,2022,1AE,RR2,Boys
Colonel Richardson,2019,1AE,RR1,Boys
Colonel Richardson,2023,1AE,RR1,Boys
Rising Sun,1977,C,SF,Boys
Rising Sun,1981,C,SF,Boys
Rising Sun,1990,1A,SF,Boys
Rising Sun,2001,1A,QF,Boys
Rising Sun,2006,1AE,RR,Boys
Rising Sun,2004,2AE,RS,Boys
Rising Sun,2005,1AE,RS,Boys
Rising Sun,2022,2A/1AE,RR2,Boys
Rising Sun,2019,2AE,RR1,Boys
Rising Sun,2021,2A/1AE,RR1,Boys
Rising Sun,2023,2A/1AN,RR1,Boys
River Hill,2007,2AS,CH,Boys
River Hill,2008,2AS,CH,Boys
River Hill,2011,3AE,CH,Boys
River Hill,2012,3AE,CH,Boys
River Hill,2006,3AE,RU,Boys
River Hill,2005,3AE,SF,Boys
River Hill,2009,3AE,SF,Boys
River Hill,2013,3AE,SF,Boys
River Hill,2022,3AS,SF,Boys
River Hill,2010,3AE,RR,Boys
River Hill,2014,3AE,RR,Boys
River Hill,2016,3AE,RR,Boys
River Hill,2018,2AS,RR,Boys
River Hill,2003,3AE,RS,Boys
River Hill,2004,3AE,RS,Boys
River Hill,2017,2AS,RS,Boys
River Hill,2021,3AS,RR2,Boys
River Hill,2019,3AE,RR1,Boys
River Hill,2023,3AE,RR1,Boys
Rockville,1997,2A,QF,Boys
Rockville,2007,2AW,RS,Boys
Rockville,2009,2AW,RS,Boys
Rockville,2010,2AW,RS,Boys
Rockville,2016,3AS,RS,Boys
Rockville,2019,3AW,RR2,Boys
Rockville,2021,3AW,RR1,Boys
Rockville,2022,3AW,RR1,Boys
Rockville,2023,3AW,RR1,Boys
Eleanor Roosevelt,1999,4A,CH,Boys
Eleanor Roosevelt,1996,4A,RU,Boys
Eleanor Roosevelt,2001,4A,RU,Boys
Eleanor Roosevelt,2000,4A,SF,Boys
Eleanor Roosevelt,2003,4AS,SF,Boys
Eleanor Roosevelt,2023,4AS,SF,Boys
Eleanor Roosevelt,1995,4A,QF,Boys
Eleanor Roosevelt,2010,4AS,RR,Boys
Eleanor Roosevelt,2014,4AS,RR,Boys
Eleanor Roosevelt,2015,4AS,RR,Boys
Eleanor Roosevelt,2016,4AS,RR,Boys
Eleanor Roosevelt,2017,4AS,RR,Boys
Eleanor Roosevelt,2004,4AS,RS,Boys
Eleanor Roosevelt,2005,4AS,RS,Boys
Eleanor Roosevelt,2006,4AS,RS,Boys
Eleanor Roosevelt,2008,4AS,RS,Boys
Eleanor Roosevelt,2009,4AS,RS,Boys
Eleanor Roosevelt,2011,4AS,RS,Boys
Eleanor Roosevelt,2012,4AS,RS,Boys
Eleanor Roosevelt,2018,4AS,RS,Boys
Eleanor Roosevelt,2021,4AS,RR2,Boys
Eleanor Roosevelt,2022,4AS,RR2,Boys
Eleanor Roosevelt,2019,4AS,RR1,Boys
Saint Charles,2022,3AE,SF,Boys
Saint Charles,2018,3AS,RS,Boys
Saint Charles,2019,3AS,RR2,Boys
Saint Charles,2021,3AE,RR2,Boys
Saint Charles,2023,3AS,RR1,Boys
SEED School,2023,1AS,QF,Boys
SEED School,2022,1AN,RR2,Boys
Seneca Valley,1976,B,CH,Boys
Seneca Valley,1977,A,CH,Boys
Seneca Valley,1979,A,CH,Boys
Seneca Valley,1980,A,CH,Boys
Seneca Valley,1987,AA,CH,Boys
Seneca Valley,1992,3A,CH,Boys
Seneca Valley,1993,3A,CH,Boys
Seneca Valley,1994,3A,CH,Boys
Seneca Valley,1997,3A,CH,Boys
Seneca Valley,1998,4A,CH,Boys
Seneca Valley,1999,4A,CH,Boys
Seneca Valley,2002,3A,CH,Boys
Seneca Valley,1985,AA,SF,Boys
Seneca Valley,1991,3A,SF,Boys
Seneca Valley,1995,4A,SF,Boys
Seneca Valley,1996,4A,SF,Boys
Seneca Valley,2001,3A,SF,Boys
Seneca Valley,2008,3AW,SF,Boys
Seneca Valley,1986,AA,QF,Boys
Seneca Valley,1990,4A,QF,Boys
Seneca Valley,2021,4A/3AW,QF,Boys
Seneca Valley,2022,4A/3AW,QF,Boys
Seneca Valley,2005,3AW,RR,Boys
Seneca Valley,2007,3AW,RR,Boys
Seneca Valley,2015,3AW,RR,Boys
Seneca Valley,2003,3AW,RS,Boys
Seneca Valley,2004,3AW,RS,Boys
Seneca Valley,2006,3AW,RS,Boys
Seneca Valley,2010,3AW,RS,Boys
Seneca Valley,2011,3AW,RS,Boys
Seneca Valley,2012,3AW,RS,Boys
Seneca Valley,2019,2AW,RR1,Boys
Seneca Valley,2023,4AW,RR1,Boys
Severna Park,1974,AA,SF,Boys
Severna Park,1987,AA,SF,Boys
Severna Park,1999,4A,SF,Boys
Severna Park,1988,4A,QF,Boys
Severna Park,1990,4A,QF,Boys
Severna Park,1994,4A,QF,Boys
Severna Park,2005,3AE,RR,Boys
Severna Park,2006,3AE,RR,Boys
Severna Park,2008,4AE,RR,Boys
Severna Park,2003,3AS,RS,Boys
Severna Park,2004,3AS,RS,Boys
Severna Park,2021,4A/3AE,RR2,Boys
Severna Park,2019,4AE,RR1,Boys
Severna Park,2022,4A/3AE,RR1,Boys
Severna Park,2023,4A/3AE,RR1,Boys
Sherwood,1995,4A,CH,Boys
Sherwood,1996,4A,CH,Boys
Sherwood,2008,4AW,CH,Boys
Sherwood,1979,B,RU,Boys
Sherwood,2000,4A,RU,Boys
Sherwood,2002,4A,RU,Boys
Sherwood,2005,4AN,RU,Boys
Sherwood,2006,4AN,RU,Boys
Sherwood,1980,B,SF,Boys
Sherwood,1997,4A,SF,Boys
Sherwood,1998,4A,SF,Boys
Sherwood,2009,4AW,SF,Boys
Sherwood,2021,4A/3AS,SF,Boys
Sherwood,1986,A,QF,Boys
Sherwood,1994,4A,QF,Boys
Sherwood,2022,4A/3AS,QF,Boys
Sherwood,2007,4AW,RR,Boys
Sherwood,2010,4AW,RR,Boys
Sherwood,2012,4AN,RR,Boys
Sherwood,2013,4AN,RR,Boys
Sherwood,2015,4AN,RR,Boys
Sherwood,2016,4AN,RS,Boys
Sherwood,2017,4AN,RS,Boys
Sherwood,2018,4AN,RS,Boys
Sherwood,2019,4AN,RR2,Boys
Sherwood,2023,3AW,RR2,Boys
Smithsburg,1976,C,CH,Boys
Smithsburg,1979,C,CH,Boys
Smithsburg,1984,C,CH,Boys
Smithsburg,1988,1A,CH,Boys
Smithsburg,1994,1A,CH,Boys
Smithsburg,1975,C,RU,Boys
Smithsburg,1989,1A,RU,Boys
Smithsburg,1990,1A,RU,Boys
Smithsburg,1991,1A,RU,Boys
Smithsburg,1974,B,SF,Boys
Smithsburg,1977,C,SF,Boys
Smithsburg,1978,C,SF,Boys
Smithsburg,1985,C,SF,Boys
Smithsburg,1987,C,SF,Boys
Smithsburg,1992,1A,QF,Boys
Smithsburg,1993,1A,QF,Boys
Smithsburg,2004,1AW,RR,Boys
Smithsburg,2003,1AW,RS,Boys
Smithsburg,2007,1AW,RS,Boys
Smithsburg,2008,1AW,RS,Boys
Smithsburg,2009,1AW,RS,Boys
Smithsburg,2010,1AW,RS,Boys
Smithsburg,2021,1AW,RR1,Boys
Smithsburg,2023,1AW,RR1,Boys
Snow Hill,1980,C,CH,Boys
Snow Hill,1982,C,CH,Boys
Snow Hill,1977,C,RU,Boys
Snow Hill,1978,C,RU,Boys
Snow Hill,2005,1AE,RU,Boys
Snow Hill,1974,C,SF,Boys
Snow Hill,1976,C,SF,Boys
Snow Hill,1979,C,SF,Boys
Snow Hill,1994,1A,SF,Boys
Snow Hill,1987,C,QF,Boys
Snow Hill,1997,1A,QF,Boys
Snow Hill,2001,1A,QF,Boys
Snow Hill,2003,1AE,RR,Boys
Snow Hill,2004,1AE,RR,Boys
Snow Hill,2007,1AE,RR,Boys
Snow Hill,2006,1AE,RS,Boys
Snow Hill,2009,1AE,RS,Boys
Snow Hill,2011,1AE,RS,Boys
Snow Hill,2012,1AE,RS,Boys
Snow Hill,2021,1AE,RR1,Boys
Snow Hill,2023,1AE,RR1,Boys
South Carroll,2005,2AW,RU,Boys
South Carroll,2021,2A/1AW,RU,Boys
South Carroll,1980,A,SF,Boys
South Carroll,1983,A,SF,Boys
South Carroll,2003,2AW,SF,Boys
South Carroll,2007,1AN,SF,Boys
South Carroll,2014,2AW,SF,Boys
South Carroll,1988,3A,QF,Boys
South Carroll,2022,2A/1AW,QF,Boys
South Carroll,2009,2AW,RR,Boys
South Carroll,2010,2AW,RR,Boys
South Carroll,2013,2AW,RR,Boys
South Carroll,2015,2AW,RR,Boys
South Carroll,2011,2AW,RS,Boys
South Carroll,2012,2AW,RS,Boys
South Carroll,2023,2A/1AW,RR1,Boys
South Hagerstown,2002,1A,SF,Boys
South Hagerstown,2013,3AW,RS,Boys
South Hagerstown,2014,3AW,RS,Boys
South Hagerstown,2018,3AW,RS,Boys
South Hagerstown,2019,3AW,RR2,Boys
South Hagerstown,2021,3AW,RR1,Boys
South Hagerstown,2022,3AW,RR1,Boys
South Hagerstown,2023,3AW,RR1,Boys
South River,1984,A,RU,Boys
South River,1982,A,SF,Boys
South River,1986,A,SF,Boys
South River,1985,A,QF,Boys
South River,1991,3A,QF,Boys
South River,2018,4AE,RR,Boys
South River,2006,4AE,RS,Boys
South River,2011,4AE,RS,Boys
South River,2012,4AE,RS,Boys
South River,2019,4AW,RR2,Boys
South River,2021,4A/3AE,RR2,Boys
South River,2022,4A/3AE,RR1,Boys
South River,2023,3AS,RR1,Boys
Southern - AA,1993,2A,RU,Boys
Southern - AA,2006,2AE,SF,Boys
Southern - AA,2002,2A,QF,Boys
Southern - AA,2003,2AS,RS,Boys
Southern - AA,2004,2AS,RS,Boys
Southern - AA,2010,2AS,RS,Boys
Southern - AA,2021,2A/1AS,RR1,Boys
Southern - AA,2022,2A/1AS,RR1,Boys
Southern - AA,2023,2A/1AS,RR1,Boys
Southern - Garrett,1979,C,RU,Boys
Southern - Garrett,1980,C,RU,Boys
Southern - Garrett,1995,1A,RU,Boys
Southern - Garrett,1983,C,SF,Boys
Southern - Garrett,1984,C,SF,Boys
Southern - Garrett,1987,B,SF,Boys
Southern - Garrett,1988,2A,SF,Boys
Southern - Garrett,1994,1A,QF,Boys
Southern - Garrett,2001,1A,QF,Boys
Southern - Garrett,2017,1AW,RS,Boys
Southern - Garrett,2018,1AW,RS,Boys
Southern - Garrett,2019,1AW,RR1,Boys
Southern - Garrett,2021,1AW,RR1,Boys
Southside Academy,2006,1AS,RS,Boys
Southside Academy,2010,1AS,RS,Boys
Southside Academy,2011,1AS,RS,Boys
Sparrows Point,1976,B,SF,Boys
Sparrows Point,1981,B,SF,Boys
Sparrows Point,1987,C,QF,Boys
Sparrows Point,1988,1A,QF,Boys
Sparrows Point,1989,1A,QF,Boys
Sparrows Point,2004,1AN,RR,Boys
Sparrows Point,2013,1AN,RR,Boys
Sparrows Point,2006,1AN,RS,Boys
Sparrows Point,2007,1AN,RS,Boys
Sparrows Point,2009,1AN,RS,Boys
Sparrows Point,2010,1AN,RS,Boys
Sparrows Point,2021,2A/1AN,RR2,Boys
Sparrows Point,2022,2A/1AN,RR2,Boys
Sparrows Point,2023,2A/1AN,RR2,Boys
Springbrook,1979,AA,CH,Boys
Springbrook,1980,AA,CH,Boys
Springbrook,1981,AA,CH,Boys
Springbrook,1985,AA,CH,Boys
Springbrook,1988,4A,CH,Boys
Springbrook,1989,4A,CH,Boys
Springbrook,1986,AA,RU,Boys
Springbrook,1987,AA,RU,Boys
Springbrook,1990,4A,SF,Boys
Springbrook,1994,4A,SF,Boys
Springbrook,2003,4AW,RS,Boys
Springbrook,2009,4AW,RS,Boys
Springbrook,2010,4AW,RS,Boys
Springbrook,2021,4A/3AS,RR2,Boys
Springbrook,2022,4A/3AS,RR2,Boys
Springbrook,2023,4A/3AS,RR1,Boys
Thomas Stone,1980,A,RU,Boys
Thomas Stone,1999,3A,RU,Boys
Thomas Stone,1981,A,SF,Boys
Thomas Stone,1982,A,SF,Boys
Thomas Stone,2014,3AS,SF,Boys
Thomas Stone,1987,A,QF,Boys
Thomas Stone,1992,3A,QF,Boys
Thomas Stone,1996,3A,QF,Boys
Thomas Stone,2003,4AE,RR,Boys
Thomas Stone,2017,2AS,RR,Boys
Thomas Stone,2005,4AE,RS,Boys
Thomas Stone,2015,2AS,RS,Boys
Thomas Stone,2021,2AS,RR1,Boys
Thomas Stone,2022,2AS,RR1,Boys
Thomas Stone,2023,2AS,RR1,Boys
Suitland,2004,4AS,CH,Boys
Suitland,2006,4AS,CH,Boys
Suitland,1997,4A,RU,Boys
Suitland,1998,4A,RU,Boys
Suitland,2013,4AS,RU,Boys
Suitland,2007,4AS,SF,Boys
Suitland,1999,4A,QF,Boys
Suitland,2002,4A,QF,Boys
Suitland,2023,4A/3AS,QF,Boys
Suitland,2011,4AS,RR,Boys
Suitland,2012,4AS,RR,Boys
Suitland,2003,4AS,RS,Boys
Suitland,2005,4AS,RS,Boys
Suitland,2008,4AS,RS,Boys
Suitland,2009,4AS,RS,Boys
Suitland,2010,4AS,RS,Boys
Suitland,2014,4AS,RS,Boys
Suitland,2017,4AS,RS,Boys
Suitland,2018,4AS,RS,Boys
Suitland,2019,4AS,RR2,Boys
Suitland,2021,4AS,RR1,Boys
Suitland,2022,4AS,RR1,Boys
Surrattsville,2013,1AN,SF,Boys
Surrattsville,2014,1AN,SF,Boys
Surrattsville,2007,1AS,RR,Boys
Surrattsville,2011,1AS,RR,Boys
Surrattsville,2016,1AN,RR,Boys
Surrattsville,2017,1AS,RS,Boys
Surrattsville,2021,1AE,RR2,Boys
Surrattsville,2019,1AS,RR1,Boys
Surrattsville,2023,1AS,RR1,Boys
Towson,2006,3AN,RS,Boys
Towson,2019,3AN,RR2,Boys
Towson,2023,4A/3AN,RR2,Boys
Towson,2021,3AN,RR1,Boys
Towson,2022,3AN,RR1,Boys
Tuscarora,2008,3AW,RS,Boys
Tuscarora,2009,3AW,RS,Boys
Tuscarora,2016,3AW,RS,Boys
Tuscarora,2021,4A/3AW,RR1,Boys
Tuscarora,2022,4A/3AW,RR1,Boys
Tuscarora,2023,4A/3AW,RR1,Boys
Urbana,1998,2A,CH,Boys
Urbana,1999,2A,CH,Boys
Urbana,2000,2A,CH,Boys
Urbana,2001,3A,CH,Boys
Urbana,2010,4AN,CH,Boys
Urbana,2006,3AW,SF,Boys
Urbana,2012,3AW,SF,Boys
Urbana,2022,4A/3AW,SF,Boys
Urbana,2021,4A/3AW,QF,Boys
Urbana,2023,4A/3AW,QF,Boys
Urbana,2003,3AW,RR,Boys
Urbana,2008,3AW,RR,Boys
Urbana,2013,3AW,RR,Boys
Urbana,2004,3AW,RS,Boys
Urbana,2005,3AW,RS,Boys
Urbana,2007,3AW,RS,Boys
Urbana,2009,4AN,RS,Boys
Urbana,2014,3AW,RS,Boys
Urbana,2019,4AW,RR1,Boys
Valley,1974,C,CH,Boys
Valley,1977,C,CH,Boys
Walbrook,1997,4A,QF,Boys
Walkersville,1987,B,CH,Boys
Walkersville,2016,2AW,CH,Boys
Walkersville,1986,C,RU,Boys
Walkersville,1992,2A,RU,Boys
Walkersville,2015,2AW,RU,Boys
Walkersville,1988,2A,SF,Boys
Walkersville,2023,2AW,SF,Boys
Walkersville,1990,2A,QF,Boys
Walkersville,1996,2A,QF,Boys
Walkersville,2022,2AW,QF,Boys
Walkersville,2011,2AW,RR,Boys
Walkersville,2012,2AW,RR,Boys
Walkersville,2017,2AW,RR,Boys
Walkersville,2003,2AW,RS,Boys
Walkersville,2004,2AW,RS,Boys
Walkersville,2010,2AW,RS,Boys
Walkersville,2019,2AW,RR2,Boys
Walkersville,2021,2AW,RR2,Boys
Washington,2003,1AE,SF,Boys
Washington,1989,1A,QF,Boys
Washington,2021,1AE,RR1,Boys
Washington,2023,1AE,RR1,Boys
Watkins Mill,1993,4A,CH,Boys
Watkins Mill,1991,3A,QF,Boys
Watkins Mill,1999,4A,QF,Boys
Watkins Mill,2015,3AS,RS,Boys
Watkins Mill,2017,3AW,RS,Boys
Watkins Mill,2019,3AW,RR1,Boys
Watkins Mill,2021,4A/3AW,RR1,Boys
Watkins Mill,2022,4A/3AW,RR1,Boys
Watkins Mill,2023,4A/3AW,RR1,Boys
Western STES,2005,1AS,RR,Boys
Western STES,2010,1AN,RR,Boys
Western STES,2003,2AN,RS,Boys
Western STES,2023,2A/1AE,RR2,Boys
Western STES,2021,2A/1AW,RR1,Boys
Western STES,2022,2A/1AW,RR1,Boys
Westlake,2008,3AS,CH,Boys
Westlake,1996,3A,RU,Boys
Westlake,1995,3A,QF,Boys
Westlake,1998,3A,QF,Boys
Westlake,1999,3A,QF,Boys
Westlake,2001,3A,QF,Boys
Westlake,2003,3AS,RR,Boys
Westlake,2004,3AS,RR,Boys
Westlake,2007,3AS,RR,Boys
Westlake,2009,3AS,RR,Boys
Westlake,2011,3AS,RR,Boys
Westlake,2012,3AS,RR,Boys
Westlake,2005,3AS,RS,Boys
Westlake,2006,3AS,RS,Boys
Westlake,2010,3AS,RS,Boys
Westlake,2013,3AS,RS,Boys
Westlake,2017,2AS,RS,Boys
Westlake,2018,2AS,RS,Boys
Westlake,2023,2AS,RR2,Boys
Westlake,2019,2AS,RR1,Boys
Westlake,2021,2AS,RR1,Boys
Westlake,2022,2AS,RR1,Boys
Westmar,1995,1A,QF,Boys
Westmar,1996,1A,QF,Boys
Westmar,2000,1A,QF,Boys
Westminster,1976,A,RU,Boys
Westminster,2005,3AW,RU,Boys
Westminster,1981,AA,SF,Boys
Westminster,2012,4AN,SF,Boys
Westminster,2019,3AE,QF,Boys
Westminster,2021,3AN,QF,Boys
Westminster,2022,3AN,QF,Boys
Westminster,2017,3AW,RR,Boys
Westminster,2018,3AW,RR,Boys
Westminster,2008,4AN,RS,Boys
Westminster,2013,3AN,RS,Boys
Westminster,2023,3AW,RR1,Boys
Wheaton,1996,2A,CH,Boys
Wheaton,1994,3A,RU,Boys
Wheaton,1979,A,SF,Boys
Wheaton,1980,A,SF,Boys
Wheaton,2015,3AS,RR,Boys
Wheaton,2019,4AN,RR1,Boys
Wheaton,2021,4AN,RR1,Boys
Wheaton,2022,4AW,RR1,Boys
Wheaton,2023,4AN,RR1,Boys
Walt Whitman,1978,AA,RU,Boys
Walt Whitman,1988,4A,QF,Boys
Walt Whitman,2003,4AW,RS,Boys
Walt Whitman,2007,4AW,RS,Boys
Walt Whitman,2009,4AW,RS,Boys
Walt Whitman,2010,4AW,RS,Boys
Walt Whitman,2023,4A/3AS,RR2,Boys
Walt Whitman,2019,4AW,RR1,Boys
Walt Whitman,2022,4A/3AS,RR1,Boys
Wicomico,1991,2A,SF,Boys
Wicomico,2002,2A,SF,Boys
Wicomico,1992,2A,QF,Boys
Wicomico,2001,2A,QF,Boys
Wicomico,2006,2AE,RR,Boys
Wicomico,2011,2AE,RR,Boys
Wicomico,2004,2AE,RS,Boys
Wicomico,2007,2AE,RS,Boys
Wicomico,2009,2AE,RS,Boys
Wicomico,2010,2AE,RS,Boys
Wicomico,2012,2AE,RS,Boys
Wicomico,2021,2AE,RR2,Boys
Wicomico,2022,2AE,RR2,Boys
Wicomico,2023,2AE,RR1,Boys
Wilde Lake,1985,B,CH,Boys
Wilde Lake,1990,2A,CH,Boys
Wilde Lake,1991,1A,CH,Boys
Wilde Lake,1992,1A,CH,Boys
Wilde Lake,1997,3A,CH,Boys
Wilde Lake,2010,3AE,CH,Boys
Wilde Lake,2008,3AE,RU,Boys
Wilde Lake,1989,2A,SF,Boys
Wilde Lake,2007,3AE,SF,Boys
Wilde Lake,1986,B,QF,Boys
Wilde Lake,1988,2A,QF,Boys
Wilde Lake,1993,1A,QF,Boys
Wilde Lake,1996,2A,QF,Boys
Wilde Lake,1998,3A,QF,Boys
Wilde Lake,1999,3A,QF,Boys
Wilde Lake,2002,3A,QF,Boys
Wilde Lake,2019,3AE,QF,Boys
Wilde Lake,2023,2AW,QF,Boys
Wilde Lake,2009,3AE,RS,Boys
Wilde Lake,2016,3AE,RS,Boys
Wilde Lake,2022,3AS,RR2,Boys
Wilde Lake,2021,3AS,RR1,Boys
Williamsport,2022,2A/1AW,QF,Boys
Williamsport,2011,2AW,RS,Boys
Williamsport,2019,1AW,RR2,Boys
Williamsport,2021,2A/1AW,RR2,Boys
Williamsport,2023,2A/1AW,RR2,Boys
Winters Mill,2023,2A/1AW,QF,Boys
Winters Mill,2005,2AW,RS,Boys
Winters Mill,2006,2AW,RS,Boys
Winters Mill,2021,2A/1AW,RR1,Boys
Winters Mill,2022,2A/1AW,RR1,Boys
Dr. Henry A. Wise,Jr.,2012,4AS,Boys
Dr. Henry A. Wise,Jr.,2015,4AS,Boys
Dr. Henry A. Wise,Jr.,2016,4AS,Boys
Dr. Henry A. Wise,Jr.,2017,4AS,Boys
Dr. Henry A. Wise,Jr.,2019,4AS,Boys
Dr. Henry A. Wise,Jr.,2023,4AS,Boys
Dr. Henry A. Wise,Jr.,2009,4AS,Boys
Dr. Henry A. Wise,Jr.,2010,4AS,Boys
Dr. Henry A. Wise,Jr.,2021,4AS,Boys
Dr. Henry A. Wise,Jr.,2008,4AS,Boys
Dr. Henry A. Wise,Jr.,2018,4AS,Boys
Dr. Henry A. Wise,Jr.,2022,4AS,Boys
Dr. Henry A. Wise,Jr.,2011,4AS,Boys
Dr. Henry A. Wise,Jr.,2013,4AS,Boys
Dr. Henry A. Wise,Jr.,2014,4AS,Boys
Woodlawn,1977,AA,RU,Boys
Woodlawn,1976,AA,SF,Boys
Woodlawn,1979,AA,SF,Boys
Woodlawn,1980,AA,SF,Boys
Woodlawn,1981,AA,SF,Boys
Woodlawn,1982,AA,SF,Boys
Woodlawn,1983,AA,SF,Boys
Woodlawn,1997,3A,SF,Boys
Woodlawn,2003,4AN,SF,Boys
Woodlawn,1993,4A,QF,Boys
Woodlawn,1996,3A,QF,Boys
Woodlawn,2002,4A,QF,Boys
Woodlawn,2009,4AN,RS,Boys
Woodlawn,2021,4A/3AN,RR1,Boys
Woodlawn,2022,4A/3AN,RR1,Boys
Woodlawn,2023,4A/3AN,RR1,Boys
Thomas S. Wootton,1990,4A,RU,Boys
Thomas S. Wootton,1976,A,SF,Boys
Thomas S. Wootton,1978,A,SF,Boys
Thomas S. Wootton,1991,4A,QF,Boys
Thomas S. Wootton,2008,4AW,RS,Boys
Thomas S. Wootton,2022,4A/3AS,RR2,Boys
Thomas S. Wootton,2023,4A/3AW,RR2,Boys
Thomas S. Wootton,2021,4A/3AS,RR1,Boys
C. Milton Wright,1990,3A,RU,Boys
C. Milton Wright,1992,3A,SF,Boys
C. Milton Wright,1993,3A,SF,Boys
C. Milton Wright,1994,3A,SF,Boys
C. Milton Wright,1995,3A,SF,Boys
C. Milton Wright,1998,3A,SF,Boys
C. Milton Wright,1988,3A,QF,Boys
C. Milton Wright,1989,3A,QF,Boys
C. Milton Wright,1991,3A,QF,Boys
C. Milton Wright,2015,3AN,RS,Boys
C. Milton Wright,2017,3AN,RS,Boys
C. Milton Wright,2019,3AN,RR1,Boys
C. Milton Wright,2021,2AE,RR1,Boys
C. Milton Wright,2022,2AE,RR1,Boys
C. Milton Wright,2023,2AN,RR1,Boys